file,family,size,num_jobs,num_mchs,machine_a,machine_b,count_a_before_b,count_b_before_a,p_a_before_b,bias_from_0_5,dominant_direction,dominant_probability,family_size
ta58,ta,50x15,50,15,8,9,27,23,0.54,0.040000000000000036,8->9,0.54,ta_50x15
ta58,ta,50x15,50,15,8,10,28,22,0.56,0.06000000000000005,8->10,0.56,ta_50x15
ta58,ta,50x15,50,15,8,11,23,27,0.46,0.03999999999999998,11->8,0.54,ta_50x15
ta58,ta,50x15,50,15,8,12,25,25,0.5,0.0,8->12,0.5,ta_50x15
ta58,ta,50x15,50,15,8,13,31,19,0.62,0.12,8->13,0.62,ta_50x15
ta58,ta,50x15,50,15,8,14,27,23,0.54,0.040000000000000036,8->14,0.54,ta_50x15
ta58,ta,50x15,50,15,9,10,27,23,0.54,0.040000000000000036,9->10,0.54,ta_50x15
ta58,ta,50x15,50,15,9,11,24,26,0.48,0.020000000000000018,11->9,0.52,ta_50x15
ta58,ta,50x15,50,15,9,12,23,27,0.46,0.03999999999999998,12->9,0.54,ta_50x15
ta58,ta,50x15,50,15,9,13,26,24,0.52,0.020000000000000018,9->13,0.52,ta_50x15
ta58,ta,50x15,50,15,9,14,28,22,0.56,0.06000000000000005,9->14,0.56,ta_50x15
ta58,ta,50x15,50,15,10,11,22,28,0.44,0.06,11->10,0.56,ta_50x15
ta58,ta,50x15,50,15,10,12,23,27,0.46,0.03999999999999998,12->10,0.54,ta_50x15
ta58,ta,50x15,50,15,10,13,26,24,0.52,0.020000000000000018,10->13,0.52,ta_50x15
ta58,ta,50x15,50,15,10,14,24,26,0.48,0.020000000000000018,14->10,0.52,ta_50x15
ta58,ta,50x15,50,15,11,12,28,22,0.56,0.06000000000000005,11->12,0.56,ta_50x15
ta58,ta,50x15,50,15,11,13,32,18,0.64,0.14,11->13,0.64,ta_50x15
ta58,ta,50x15,50,15,11,14,28,22,0.56,0.06000000000000005,11->14,0.56,ta_50x15
ta58,ta,50x15,50,15,12,13,25,25,0.5,0.0,12->13,0.5,ta_50x15
ta58,ta,50x15,50,15,12,14,24,26,0.48,0.020000000000000018,14->12,0.52,ta_50x15
ta58,ta,50x15,50,15,13,14,24,26,0.48,0.020000000000000018,14->13,0.52,ta_50x15
ta59,ta,50x15,50,15,0,1,23,27,0.46,0.03999999999999998,1->0,0.54,ta_50x15
ta59,ta,50x15,50,15,0,2,24,26,0.48,0.020000000000000018,2->0,0.52,ta_50x15
ta59,ta,50x15,50,15,0,3,28,22,0.56,0.06000000000000005,0->3,0.56,ta_50x15
ta59,ta,50x15,50,15,0,4,24,26,0.48,0.020000000000000018,4->0,0.52,ta_50x15
ta59,ta,50x15,50,15,0,5,23,27,0.46,0.03999999999999998,5->0,0.54,ta_50x15
ta59,ta,50x15,50,15,0,6,25,25,0.5,0.0,0->6,0.5,ta_50x15
ta59,ta,50x15,50,15,0,7,28,22,0.56,0.06000000000000005,0->7,0.56,ta_50x15
ta59,ta,50x15,50,15,0,8,27,23,0.54,0.040000000000000036,0->8,0.54,ta_50x15
ta59,ta,50x15,50,15,0,9,24,26,0.48,0.020000000000000018,9->0,0.52,ta_50x15
ta59,ta,50x15,50,15,0,10,26,24,0.52,0.020000000000000018,0->10,0.52,ta_50x15
ta59,ta,50x15,50,15,0,11,29,21,0.58,0.07999999999999996,0->11,0.58,ta_50x15
ta59,ta,50x15,50,15,0,12,25,25,0.5,0.0,0->12,0.5,ta_50x15
ta59,ta,50x15,50,15,0,13,30,20,0.6,0.09999999999999998,0->13,0.6,ta_50x15
ta59,ta,50x15,50,15,0,14,22,28,0.44,0.06,14->0,0.56,ta_50x15
ta59,ta,50x15,50,15,1,2,23,27,0.46,0.03999999999999998,2->1,0.54,ta_50x15
ta59,ta,50x15,50,15,1,3,27,23,0.54,0.040000000000000036,1->3,0.54,ta_50x15
ta59,ta,50x15,50,15,1,4,23,27,0.46,0.03999999999999998,4->1,0.54,ta_50x15
ta59,ta,50x15,50,15,1,5,27,23,0.54,0.040000000000000036,1->5,0.54,ta_50x15
ta59,ta,50x15,50,15,1,6,25,25,0.5,0.0,1->6,0.5,ta_50x15
ta59,ta,50x15,50,15,1,7,25,25,0.5,0.0,1->7,0.5,ta_50x15
ta59,ta,50x15,50,15,1,8,32,18,0.64,0.14,1->8,0.64,ta_50x15
ta59,ta,50x15,50,15,1,9,22,28,0.44,0.06,9->1,0.56,ta_50x15
ta59,ta,50x15,50,15,1,10,26,24,0.52,0.020000000000000018,1->10,0.52,ta_50x15
ta59,ta,50x15,50,15,1,11,28,22,0.56,0.06000000000000005,1->11,0.56,ta_50x15
ta59,ta,50x15,50,15,1,12,27,23,0.54,0.040000000000000036,1->12,0.54,ta_50x15
ta59,ta,50x15,50,15,1,13,31,19,0.62,0.12,1->13,0.62,ta_50x15
ta59,ta,50x15,50,15,1,14,24,26,0.48,0.020000000000000018,14->1,0.52,ta_50x15
ta59,ta,50x15,50,15,2,3,27,23,0.54,0.040000000000000036,2->3,0.54,ta_50x15
ta59,ta,50x15,50,15,2,4,26,24,0.52,0.020000000000000018,2->4,0.52,ta_50x15
ta59,ta,50x15,50,15,2,5,24,26,0.48,0.020000000000000018,5->2,0.52,ta_50x15
ta59,ta,50x15,50,15,2,6,28,22,0.56,0.06000000000000005,2->6,0.56,ta_50x15
ta59,ta,50x15,50,15,2,7,30,20,0.6,0.09999999999999998,2->7,0.6,ta_50x15
ta59,ta,50x15,50,15,2,8,29,21,0.58,0.07999999999999996,2->8,0.58,ta_50x15
ta59,ta,50x15,50,15,2,9,29,21,0.58,0.07999999999999996,2->9,0.58,ta_50x15
ta59,ta,50x15,50,15,2,10,32,18,0.64,0.14,2->10,0.64,ta_50x15
ta59,ta,50x15,50,15,2,11,28,22,0.56,0.06000000000000005,2->11,0.56,ta_50x15
ta59,ta,50x15,50,15,2,12,29,21,0.58,0.07999999999999996,2->12,0.58,ta_50x15
ta59,ta,50x15,50,15,2,13,35,15,0.7,0.19999999999999996,2->13,0.7,ta_50x15
ta59,ta,50x15,50,15,2,14,22,28,0.44,0.06,14->2,0.56,ta_50x15
ta59,ta,50x15,50,15,3,4,24,26,0.48,0.020000000000000018,4->3,0.52,ta_50x15
ta59,ta,50x15,50,15,3,5,24,26,0.48,0.020000000000000018,5->3,0.52,ta_50x15
ta59,ta,50x15,50,15,3,6,26,24,0.52,0.020000000000000018,3->6,0.52,ta_50x15
ta59,ta,50x15,50,15,3,7,22,28,0.44,0.06,7->3,0.56,ta_50x15
ta59,ta,50x15,50,15,3,8,32,18,0.64,0.14,3->8,0.64,ta_50x15
ta59,ta,50x15,50,15,3,9,24,26,0.48,0.020000000000000018,9->3,0.52,ta_50x15
ta59,ta,50x15,50,15,3,10,26,24,0.52,0.020000000000000018,3->10,0.52,ta_50x15
ta59,ta,50x15,50,15,3,11,29,21,0.58,0.07999999999999996,3->11,0.58,ta_50x15
ta59,ta,50x15,50,15,3,12,24,26,0.48,0.020000000000000018,12->3,0.52,ta_50x15
ta59,ta,50x15,50,15,3,13,31,19,0.62,0.12,3->13,0.62,ta_50x15
ta59,ta,50x15,50,15,3,14,21,29,0.42,0.08000000000000002,14->3,0.5800000000000001,ta_50x15
ta59,ta,50x15,50,15,4,5,27,23,0.54,0.040000000000000036,4->5,0.54,ta_50x15
ta59,ta,50x15,50,15,4,6,28,22,0.56,0.06000000000000005,4->6,0.56,ta_50x15
ta59,ta,50x15,50,15,4,7,24,26,0.48,0.020000000000000018,7->4,0.52,ta_50x15
ta59,ta,50x15,50,15,4,8,30,20,0.6,0.09999999999999998,4->8,0.6,ta_50x15
ta59,ta,50x15,50,15,4,9,26,24,0.52,0.020000000000000018,4->9,0.52,ta_50x15
ta59,ta,50x15,50,15,4,10,28,22,0.56,0.06000000000000005,4->10,0.56,ta_50x15
ta59,ta,50x15,50,15,4,11,29,21,0.58,0.07999999999999996,4->11,0.58,ta_50x15
ta59,ta,50x15,50,15,4,12,26,24,0.52,0.020000000000000018,4->12,0.52,ta_50x15
ta59,ta,50x15,50,15,4,13,33,17,0.66,0.16000000000000003,4->13,0.66,ta_50x15
ta59,ta,50x15,50,15,4,14,26,24,0.52,0.020000000000000018,4->14,0.52,ta_50x15
ta59,ta,50x15,50,15,5,6,26,24,0.52,0.020000000000000018,5->6,0.52,ta_50x15
ta59,ta,50x15,50,15,5,7,24,26,0.48,0.020000000000000018,7->5,0.52,ta_50x15
ta59,ta,50x15,50,15,5,8,33,17,0.66,0.16000000000000003,5->8,0.66,ta_50x15
ta59,ta,50x15,50,15,5,9,27,23,0.54,0.040000000000000036,5->9,0.54,ta_50x15
ta59,ta,50x15,50,15,5,10,24,26,0.48,0.020000000000000018,10->5,0.52,ta_50x15
ta59,ta,50x15,50,15,5,11,30,20,0.6,0.09999999999999998,5->11,0.6,ta_50x15
ta59,ta,50x15,50,15,5,12,26,24,0.52,0.020000000000000018,5->12,0.52,ta_50x15
ta59,ta,50x15,50,15,5,13,30,20,0.6,0.09999999999999998,5->13,0.6,ta_50x15
ta59,ta,50x15,50,15,5,14,24,26,0.48,0.020000000000000018,14->5,0.52,ta_50x15
ta59,ta,50x15,50,15,6,7,23,27,0.46,0.03999999999999998,7->6,0.54,ta_50x15
ta59,ta,50x15,50,15,6,8,32,18,0.64,0.14,6->8,0.64,ta_50x15
ta59,ta,50x15,50,15,6,9,24,26,0.48,0.020000000000000018,9->6,0.52,ta_50x15
ta59,ta,50x15,50,15,6,10,23,27,0.46,0.03999999999999998,10->6,0.54,ta_50x15
ta59,ta,50x15,50,15,6,11,26,24,0.52,0.020000000000000018,6->11,0.52,ta_50x15
ta59,ta,50x15,50,15,6,12,25,25,0.5,0.0,6->12,0.5,ta_50x15
ta59,ta,50x15,50,15,6,13,32,18,0.64,0.14,6->13,0.64,ta_50x15
ta59,ta,50x15,50,15,6,14,21,29,0.42,0.08000000000000002,14->6,0.5800000000000001,ta_50x15
ta59,ta,50x15,50,15,7,8,30,20,0.6,0.09999999999999998,7->8,0.6,ta_50x15
ta59,ta,50x15,50,15,7,9,27,23,0.54,0.040000000000000036,7->9,0.54,ta_50x15
ta59,ta,50x15,50,15,7,10,26,24,0.52,0.020000000000000018,7->10,0.52,ta_50x15
ta59,ta,50x15,50,15,7,11,28,22,0.56,0.06000000000000005,7->11,0.56,ta_50x15
ta59,ta,50x15,50,15,7,12,26,24,0.52,0.020000000000000018,7->12,0.52,ta_50x15
ta59,ta,50x15,50,15,7,13,31,19,0.62,0.12,7->13,0.62,ta_50x15
ta59,ta,50x15,50,15,7,14,22,28,0.44,0.06,14->7,0.56,ta_50x15
ta59,ta,50x15,50,15,8,9,21,29,0.42,0.08000000000000002,9->8,0.5800000000000001,ta_50x15
ta59,ta,50x15,50,15,8,10,22,28,0.44,0.06,10->8,0.56,ta_50x15
ta59,ta,50x15,50,15,8,11,24,26,0.48,0.020000000000000018,11->8,0.52,ta_50x15
ta59,ta,50x15,50,15,8,12,18,32,0.36,0.14,12->8,0.64,ta_50x15
ta59,ta,50x15,50,15,8,13,23,27,0.46,0.03999999999999998,13->8,0.54,ta_50x15
ta59,ta,50x15,50,15,8,14,19,31,0.38,0.12,14->8,0.62,ta_50x15
ta59,ta,50x15,50,15,9,10,26,24,0.52,0.020000000000000018,9->10,0.52,ta_50x15
ta59,ta,50x15,50,15,9,11,27,23,0.54,0.040000000000000036,9->11,0.54,ta_50x15
ta59,ta,50x15,50,15,9,12,26,24,0.52,0.020000000000000018,9->12,0.52,ta_50x15
ta59,ta,50x15,50,15,9,13,27,23,0.54,0.040000000000000036,9->13,0.54,ta_50x15
ta59,ta,50x15,50,15,9,14,20,30,0.4,0.09999999999999998,14->9,0.6,ta_50x15
ta59,ta,50x15,50,15,10,11,29,21,0.58,0.07999999999999996,10->11,0.58,ta_50x15
ta59,ta,50x15,50,15,10,12,27,23,0.54,0.040000000000000036,10->12,0.54,ta_50x15
ta59,ta,50x15,50,15,10,13,28,22,0.56,0.06000000000000005,10->13,0.56,ta_50x15
ta59,ta,50x15,50,15,10,14,23,27,0.46,0.03999999999999998,14->10,0.54,ta_50x15
ta59,ta,50x15,50,15,11,12,22,28,0.44,0.06,12->11,0.56,ta_50x15
ta59,ta,50x15,50,15,11,13,28,22,0.56,0.06000000000000005,11->13,0.56,ta_50x15
ta59,ta,50x15,50,15,11,14,24,26,0.48,0.020000000000000018,14->11,0.52,ta_50x15
ta59,ta,50x15,50,15,12,13,30,20,0.6,0.09999999999999998,12->13,0.6,ta_50x15
ta59,ta,50x15,50,15,12,14,23,27,0.46,0.03999999999999998,14->12,0.54,ta_50x15
ta59,ta,50x15,50,15,13,14,19,31,0.38,0.12,14->13,0.62,ta_50x15
ta60,ta,50x15,50,15,0,1,27,23,0.54,0.040000000000000036,0->1,0.54,ta_50x15
ta60,ta,50x15,50,15,0,2,24,26,0.48,0.020000000000000018,2->0,0.52,ta_50x15
ta60,ta,50x15,50,15,0,3,27,23,0.54,0.040000000000000036,0->3,0.54,ta_50x15
ta60,ta,50x15,50,15,0,4,28,22,0.56,0.06000000000000005,0->4,0.56,ta_50x15
ta60,ta,50x15,50,15,0,5,26,24,0.52,0.020000000000000018,0->5,0.52,ta_50x15
ta60,ta,50x15,50,15,0,6,27,23,0.54,0.040000000000000036,0->6,0.54,ta_50x15
ta60,ta,50x15,50,15,0,7,30,20,0.6,0.09999999999999998,0->7,0.6,ta_50x15
ta60,ta,50x15,50,15,0,8,27,23,0.54,0.040000000000000036,0->8,0.54,ta_50x15
ta60,ta,50x15,50,15,0,9,25,25,0.5,0.0,0->9,0.5,ta_50x15
ta60,ta,50x15,50,15,0,10,29,21,0.58,0.07999999999999996,0->10,0.58,ta_50x15
ta60,ta,50x15,50,15,0,11,34,16,0.68,0.18000000000000005,0->11,0.68,ta_50x15
ta60,ta,50x15,50,15,0,12,26,24,0.52,0.020000000000000018,0->12,0.52,ta_50x15
ta60,ta,50x15,50,15,0,13,30,20,0.6,0.09999999999999998,0->13,0.6,ta_50x15
ta60,ta,50x15,50,15,0,14,29,21,0.58,0.07999999999999996,0->14,0.58,ta_50x15
ta60,ta,50x15,50,15,1,2,23,27,0.46,0.03999999999999998,2->1,0.54,ta_50x15
ta60,ta,50x15,50,15,1,3,26,24,0.52,0.020000000000000018,1->3,0.52,ta_50x15
ta60,ta,50x15,50,15,1,4,24,26,0.48,0.020000000000000018,4->1,0.52,ta_50x15
ta60,ta,50x15,50,15,1,5,27,23,0.54,0.040000000000000036,1->5,0.54,ta_50x15
ta60,ta,50x15,50,15,1,6,23,27,0.46,0.03999999999999998,6->1,0.54,ta_50x15
ta60,ta,50x15,50,15,1,7,27,23,0.54,0.040000000000000036,1->7,0.54,ta_50x15
ta60,ta,50x15,50,15,1,8,23,27,0.46,0.03999999999999998,8->1,0.54,ta_50x15
ta60,ta,50x15,50,15,1,9,26,24,0.52,0.020000000000000018,1->9,0.52,ta_50x15
ta60,ta,50x15,50,15,1,10,27,23,0.54,0.040000000000000036,1->10,0.54,ta_50x15
ta60,ta,50x15,50,15,1,11,28,22,0.56,0.06000000000000005,1->11,0.56,ta_50x15
ta60,ta,50x15,50,15,1,12,19,31,0.38,0.12,12->1,0.62,ta_50x15
ta60,ta,50x15,50,15,1,13,25,25,0.5,0.0,1->13,0.5,ta_50x15
ta60,ta,50x15,50,15,1,14,31,19,0.62,0.12,1->14,0.62,ta_50x15
ta60,ta,50x15,50,15,2,3,24,26,0.48,0.020000000000000018,3->2,0.52,ta_50x15
ta60,ta,50x15,50,15,2,4,32,18,0.64,0.14,2->4,0.64,ta_50x15
ta60,ta,50x15,50,15,2,5,30,20,0.6,0.09999999999999998,2->5,0.6,ta_50x15
ta60,ta,50x15,50,15,2,6,26,24,0.52,0.020000000000000018,2->6,0.52,ta_50x15
ta60,ta,50x15,50,15,2,7,28,22,0.56,0.06000000000000005,2->7,0.56,ta_50x15
ta60,ta,50x15,50,15,2,8,28,22,0.56,0.06000000000000005,2->8,0.56,ta_50x15
ta60,ta,50x15,50,15,2,9,25,25,0.5,0.0,2->9,0.5,ta_50x15
ta60,ta,50x15,50,15,2,10,30,20,0.6,0.09999999999999998,2->10,0.6,ta_50x15
ta60,ta,50x15,50,15,2,11,30,20,0.6,0.09999999999999998,2->11,0.6,ta_50x15
ta60,ta,50x15,50,15,2,12,24,26,0.48,0.020000000000000018,12->2,0.52,ta_50x15
ta60,ta,50x15,50,15,2,13,27,23,0.54,0.040000000000000036,2->13,0.54,ta_50x15
ta60,ta,50x15,50,15,2,14,27,23,0.54,0.040000000000000036,2->14,0.54,ta_50x15
ta60,ta,50x15,50,15,3,4,23,27,0.46,0.03999999999999998,4->3,0.54,ta_50x15
ta60,ta,50x15,50,15,3,5,23,27,0.46,0.03999999999999998,5->3,0.54,ta_50x15
ta60,ta,50x15,50,15,3,6,19,31,0.38,0.12,6->3,0.62,ta_50x15
ta60,ta,50x15,50,15,3,7,24,26,0.48,0.020000000000000018,7->3,0.52,ta_50x15
ta60,ta,50x15,50,15,3,8,24,26,0.48,0.020000000000000018,8->3,0.52,ta_50x15
ta60,ta,50x15,50,15,3,9,21,29,0.42,0.08000000000000002,9->3,0.5800000000000001,ta_50x15
ta60,ta,50x15,50,15,3,10,26,24,0.52,0.020000000000000018,3->10,0.52,ta_50x15
ta60,ta,50x15,50,15,3,11,28,22,0.56,0.06000000000000005,3->11,0.56,ta_50x15
ta60,ta,50x15,50,15,3,12,23,27,0.46,0.03999999999999998,12->3,0.54,ta_50x15
ta60,ta,50x15,50,15,3,13,22,28,0.44,0.06,13->3,0.56,ta_50x15
ta60,ta,50x15,50,15,3,14,29,21,0.58,0.07999999999999996,3->14,0.58,ta_50x15
ta60,ta,50x15,50,15,4,5,25,25,0.5,0.0,4->5,0.5,ta_50x15
ta60,ta,50x15,50,15,4,6,24,26,0.48,0.020000000000000018,6->4,0.52,ta_50x15
ta60,ta,50x15,50,15,4,7,28,22,0.56,0.06000000000000005,4->7,0.56,ta_50x15
ta60,ta,50x15,50,15,4,8,20,30,0.4,0.09999999999999998,8->4,0.6,ta_50x15
ta60,ta,50x15,50,15,4,9,25,25,0.5,0.0,4->9,0.5,ta_50x15
ta60,ta,50x15,50,15,4,10,28,22,0.56,0.06000000000000005,4->10,0.56,ta_50x15
ta60,ta,50x15,50,15,4,11,26,24,0.52,0.020000000000000018,4->11,0.52,ta_50x15
ta60,ta,50x15,50,15,4,12,23,27,0.46,0.03999999999999998,12->4,0.54,ta_50x15
ta60,ta,50x15,50,15,4,13,23,27,0.46,0.03999999999999998,13->4,0.54,ta_50x15
ta60,ta,50x15,50,15,4,14,24,26,0.48,0.020000000000000018,14->4,0.52,ta_50x15
ta60,ta,50x15,50,15,5,6,21,29,0.42,0.08000000000000002,6->5,0.5800000000000001,ta_50x15
ta60,ta,50x15,50,15,5,7,27,23,0.54,0.040000000000000036,5->7,0.54,ta_50x15
ta60,ta,50x15,50,15,5,8,22,28,0.44,0.06,8->5,0.56,ta_50x15
ta60,ta,50x15,50,15,5,9,24,26,0.48,0.020000000000000018,9->5,0.52,ta_50x15
ta60,ta,50x15,50,15,5,10,23,27,0.46,0.03999999999999998,10->5,0.54,ta_50x15
ta60,ta,50x15,50,15,5,11,26,24,0.52,0.020000000000000018,5->11,0.52,ta_50x15
ta60,ta,50x15,50,15,5,12,21,29,0.42,0.08000000000000002,12->5,0.5800000000000001,ta_50x15
ta60,ta,50x15,50,15,5,13,27,23,0.54,0.040000000000000036,5->13,0.54,ta_50x15
ta60,ta,50x15,50,15,5,14,24,26,0.48,0.020000000000000018,14->5,0.52,ta_50x15
ta60,ta,50x15,50,15,6,7,28,22,0.56,0.06000000000000005,6->7,0.56,ta_50x15
ta60,ta,50x15,50,15,6,8,23,27,0.46,0.03999999999999998,8->6,0.54,ta_50x15
ta60,ta,50x15,50,15,6,9,22,28,0.44,0.06,9->6,0.56,ta_50x15
ta60,ta,50x15,50,15,6,10,31,19,0.62,0.12,6->10,0.62,ta_50x15
ta60,ta,50x15,50,15,6,11,33,17,0.66,0.16000000000000003,6->11,0.66,ta_50x15
ta60,ta,50x15,50,15,6,12,25,25,0.5,0.0,6->12,0.5,ta_50x15
ta60,ta,50x15,50,15,6,13,21,29,0.42,0.08000000000000002,13->6,0.5800000000000001,ta_50x15
ta60,ta,50x15,50,15,6,14,29,21,0.58,0.07999999999999996,6->14,0.58,ta_50x15
ta60,ta,50x15,50,15,7,8,19,31,0.38,0.12,8->7,0.62,ta_50x15
ta60,ta,50x15,50,15,7,9,20,30,0.4,0.09999999999999998,9->7,0.6,ta_50x15
ta60,ta,50x15,50,15,7,10,26,24,0.52,0.020000000000000018,7->10,0.52,ta_50x15
ta60,ta,50x15,50,15,7,11,29,21,0.58,0.07999999999999996,7->11,0.58,ta_50x15
ta60,ta,50x15,50,15,7,12,21,29,0.42,0.08000000000000002,12->7,0.5800000000000001,ta_50x15
ta60,ta,50x15,50,15,7,13,23,27,0.46,0.03999999999999998,13->7,0.54,ta_50x15
ta60,ta,50x15,50,15,7,14,26,24,0.52,0.020000000000000018,7->14,0.52,ta_50x15
ta60,ta,50x15,50,15,8,9,26,24,0.52,0.020000000000000018,8->9,0.52,ta_50x15
ta60,ta,50x15,50,15,8,10,31,19,0.62,0.12,8->10,0.62,ta_50x15
ta60,ta,50x15,50,15,8,11,31,19,0.62,0.12,8->11,0.62,ta_50x15
ta60,ta,50x15,50,15,8,12,24,26,0.48,0.020000000000000018,12->8,0.52,ta_50x15
ta60,ta,50x15,50,15,8,13,28,22,0.56,0.06000000000000005,8->13,0.56,ta_50x15
ta60,ta,50x15,50,15,8,14,31,19,0.62,0.12,8->14,0.62,ta_50x15
ta60,ta,50x15,50,15,9,10,29,21,0.58,0.07999999999999996,9->10,0.58,ta_50x15
ta60,ta,50x15,50,15,9,11,31,19,0.62,0.12,9->11,0.62,ta_50x15
ta60,ta,50x15,50,15,9,12,21,29,0.42,0.08000000000000002,12->9,0.5800000000000001,ta_50x15
ta60,ta,50x15,50,15,9,13,25,25,0.5,0.0,9->13,0.5,ta_50x15
ta60,ta,50x15,50,15,9,14,28,22,0.56,0.06000000000000005,9->14,0.56,ta_50x15
ta60,ta,50x15,50,15,10,11,29,21,0.58,0.07999999999999996,10->11,0.58,ta_50x15
ta60,ta,50x15,50,15,10,12,20,30,0.4,0.09999999999999998,12->10,0.6,ta_50x15
ta60,ta,50x15,50,15,10,13,23,27,0.46,0.03999999999999998,13->10,0.54,ta_50x15
ta60,ta,50x15,50,15,10,14,25,25,0.5,0.0,10->14,0.5,ta_50x15
ta60,ta,50x15,50,15,11,12,15,35,0.3,0.2,12->11,0.7,ta_50x15
ta60,ta,50x15,50,15,11,13,15,35,0.3,0.2,13->11,0.7,ta_50x15
ta60,ta,50x15,50,15,11,14,21,29,0.42,0.08000000000000002,14->11,0.5800000000000001,ta_50x15
ta60,ta,50x15,50,15,12,13,23,27,0.46,0.03999999999999998,13->12,0.54,ta_50x15
ta60,ta,50x15,50,15,12,14,33,17,0.66,0.16000000000000003,12->14,0.66,ta_50x15
ta60,ta,50x15,50,15,13,14,27,23,0.54,0.040000000000000036,13->14,0.54,ta_50x15
ta61,ta,50x20,50,20,0,1,27,23,0.54,0.040000000000000036,0->1,0.54,ta_50x20
ta61,ta,50x20,50,20,0,2,21,29,0.42,0.08000000000000002,2->0,0.5800000000000001,ta_50x20
ta61,ta,50x20,50,20,0,3,26,24,0.52,0.020000000000000018,0->3,0.52,ta_50x20
ta61,ta,50x20,50,20,0,4,23,27,0.46,0.03999999999999998,4->0,0.54,ta_50x20
ta61,ta,50x20,50,20,0,5,24,26,0.48,0.020000000000000018,5->0,0.52,ta_50x20
ta61,ta,50x20,50,20,0,6,24,26,0.48,0.020000000000000018,6->0,0.52,ta_50x20
ta61,ta,50x20,50,20,0,7,19,31,0.38,0.12,7->0,0.62,ta_50x20
ta61,ta,50x20,50,20,0,8,23,27,0.46,0.03999999999999998,8->0,0.54,ta_50x20
ta61,ta,50x20,50,20,0,9,24,26,0.48,0.020000000000000018,9->0,0.52,ta_50x20
ta61,ta,50x20,50,20,0,10,25,25,0.5,0.0,0->10,0.5,ta_50x20
ta61,ta,50x20,50,20,0,11,23,27,0.46,0.03999999999999998,11->0,0.54,ta_50x20
ta61,ta,50x20,50,20,0,12,25,25,0.5,0.0,0->12,0.5,ta_50x20
ta61,ta,50x20,50,20,0,13,29,21,0.58,0.07999999999999996,0->13,0.58,ta_50x20
ta61,ta,50x20,50,20,0,14,25,25,0.5,0.0,0->14,0.5,ta_50x20
ta61,ta,50x20,50,20,0,15,19,31,0.38,0.12,15->0,0.62,ta_50x20
ta61,ta,50x20,50,20,0,16,26,24,0.52,0.020000000000000018,0->16,0.52,ta_50x20
ta61,ta,50x20,50,20,0,17,22,28,0.44,0.06,17->0,0.56,ta_50x20
ta61,ta,50x20,50,20,0,18,23,27,0.46,0.03999999999999998,18->0,0.54,ta_50x20
ta61,ta,50x20,50,20,0,19,30,20,0.6,0.09999999999999998,0->19,0.6,ta_50x20
ta61,ta,50x20,50,20,1,2,24,26,0.48,0.020000000000000018,2->1,0.52,ta_50x20
ta61,ta,50x20,50,20,1,3,25,25,0.5,0.0,1->3,0.5,ta_50x20
ta61,ta,50x20,50,20,1,4,23,27,0.46,0.03999999999999998,4->1,0.54,ta_50x20
ta61,ta,50x20,50,20,1,5,27,23,0.54,0.040000000000000036,1->5,0.54,ta_50x20
ta61,ta,50x20,50,20,1,6,23,27,0.46,0.03999999999999998,6->1,0.54,ta_50x20
ta61,ta,50x20,50,20,1,7,25,25,0.5,0.0,1->7,0.5,ta_50x20
ta61,ta,50x20,50,20,1,8,30,20,0.6,0.09999999999999998,1->8,0.6,ta_50x20
ta61,ta,50x20,50,20,1,9,25,25,0.5,0.0,1->9,0.5,ta_50x20
ta61,ta,50x20,50,20,1,10,22,28,0.44,0.06,10->1,0.56,ta_50x20
ta61,ta,50x20,50,20,1,11,25,25,0.5,0.0,1->11,0.5,ta_50x20
ta61,ta,50x20,50,20,1,12,18,32,0.36,0.14,12->1,0.64,ta_50x20
ta61,ta,50x20,50,20,1,13,25,25,0.5,0.0,1->13,0.5,ta_50x20
ta61,ta,50x20,50,20,1,14,25,25,0.5,0.0,1->14,0.5,ta_50x20
ta61,ta,50x20,50,20,1,15,21,29,0.42,0.08000000000000002,15->1,0.5800000000000001,ta_50x20
ta61,ta,50x20,50,20,1,16,26,24,0.52,0.020000000000000018,1->16,0.52,ta_50x20
ta61,ta,50x20,50,20,1,17,18,32,0.36,0.14,17->1,0.64,ta_50x20
ta61,ta,50x20,50,20,1,18,18,32,0.36,0.14,18->1,0.64,ta_50x20
ta61,ta,50x20,50,20,1,19,23,27,0.46,0.03999999999999998,19->1,0.54,ta_50x20
ta61,ta,50x20,50,20,2,3,27,23,0.54,0.040000000000000036,2->3,0.54,ta_50x20
ta61,ta,50x20,50,20,2,4,28,22,0.56,0.06000000000000005,2->4,0.56,ta_50x20
ta61,ta,50x20,50,20,2,5,28,22,0.56,0.06000000000000005,2->5,0.56,ta_50x20
ta61,ta,50x20,50,20,2,6,29,21,0.58,0.07999999999999996,2->6,0.58,ta_50x20
ta61,ta,50x20,50,20,2,7,30,20,0.6,0.09999999999999998,2->7,0.6,ta_50x20
ta61,ta,50x20,50,20,2,8,27,23,0.54,0.040000000000000036,2->8,0.54,ta_50x20
ta61,ta,50x20,50,20,2,9,26,24,0.52,0.020000000000000018,2->9,0.52,ta_50x20
ta61,ta,50x20,50,20,2,10,31,19,0.62,0.12,2->10,0.62,ta_50x20
ta61,ta,50x20,50,20,2,11,26,24,0.52,0.020000000000000018,2->11,0.52,ta_50x20
ta61,ta,50x20,50,20,2,12,23,27,0.46,0.03999999999999998,12->2,0.54,ta_50x20
