family_size,family,size,position,machine,count,jobs,total_jobs,frequency
ta_30x20,ta,30x20,11,8,12,300,300,0.04
ta_30x20,ta,30x20,11,9,13,300,300,0.043333333333333335
ta_30x20,ta,30x20,11,10,15,300,300,0.05
ta_30x20,ta,30x20,11,11,12,300,300,0.04
ta_30x20,ta,30x20,11,12,11,300,300,0.03666666666666667
ta_30x20,ta,30x20,11,13,17,300,300,0.056666666666666664
ta_30x20,ta,30x20,11,14,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,11,15,20,300,300,0.06666666666666667
ta_30x20,ta,30x20,11,16,7,300,300,0.023333333333333334
ta_30x20,ta,30x20,11,17,20,300,300,0.06666666666666667
ta_30x20,ta,30x20,11,18,18,300,300,0.06
ta_30x20,ta,30x20,11,19,12,300,300,0.04
ta_30x20,ta,30x20,12,0,20,300,300,0.06666666666666667
ta_30x20,ta,30x20,12,1,16,300,300,0.05333333333333334
ta_30x20,ta,30x20,12,2,15,300,300,0.05
ta_30x20,ta,30x20,12,3,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,12,4,20,300,300,0.06666666666666667
ta_30x20,ta,30x20,12,5,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,12,6,16,300,300,0.05333333333333334
ta_30x20,ta,30x20,12,7,13,300,300,0.043333333333333335
ta_30x20,ta,30x20,12,8,15,300,300,0.05
ta_30x20,ta,30x20,12,9,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,12,10,11,300,300,0.03666666666666667
ta_30x20,ta,30x20,12,11,15,300,300,0.05
ta_30x20,ta,30x20,12,12,11,300,300,0.03666666666666667
ta_30x20,ta,30x20,12,13,16,300,300,0.05333333333333334
ta_30x20,ta,30x20,12,14,16,300,300,0.05333333333333334
ta_30x20,ta,30x20,12,15,15,300,300,0.05
ta_30x20,ta,30x20,12,16,12,300,300,0.04
ta_30x20,ta,30x20,12,17,19,300,300,0.06333333333333334
ta_30x20,ta,30x20,12,18,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,12,19,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,13,0,12,300,300,0.04
ta_30x20,ta,30x20,13,1,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,13,2,22,300,300,0.07333333333333333
ta_30x20,ta,30x20,13,3,17,300,300,0.056666666666666664
ta_30x20,ta,30x20,13,4,17,300,300,0.056666666666666664
ta_30x20,ta,30x20,13,5,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,13,6,10,300,300,0.03333333333333333
ta_30x20,ta,30x20,13,7,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,13,8,19,300,300,0.06333333333333334
ta_30x20,ta,30x20,13,9,11,300,300,0.03666666666666667
ta_30x20,ta,30x20,13,10,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,13,11,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,13,12,19,300,300,0.06333333333333334
ta_30x20,ta,30x20,13,13,21,300,300,0.07
ta_30x20,ta,30x20,13,14,10,300,300,0.03333333333333333
ta_30x20,ta,30x20,13,15,12,300,300,0.04
ta_30x20,ta,30x20,13,16,18,300,300,0.06
ta_30x20,ta,30x20,13,17,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,13,18,18,300,300,0.06
ta_30x20,ta,30x20,13,19,10,300,300,0.03333333333333333
ta_30x20,ta,30x20,14,0,17,300,300,0.056666666666666664
ta_30x20,ta,30x20,14,1,25,300,300,0.08333333333333333
ta_30x20,ta,30x20,14,2,16,300,300,0.05333333333333334
ta_30x20,ta,30x20,14,3,8,300,300,0.02666666666666667
ta_30x20,ta,30x20,14,4,10,300,300,0.03333333333333333
ta_30x20,ta,30x20,14,5,9,300,300,0.03
ta_30x20,ta,30x20,14,6,9,300,300,0.03
ta_30x20,ta,30x20,14,7,18,300,300,0.06
ta_30x20,ta,30x20,14,8,15,300,300,0.05
ta_30x20,ta,30x20,14,9,13,300,300,0.043333333333333335
ta_30x20,ta,30x20,14,10,16,300,300,0.05333333333333334
ta_30x20,ta,30x20,14,11,17,300,300,0.056666666666666664
ta_30x20,ta,30x20,14,12,17,300,300,0.056666666666666664
ta_30x20,ta,30x20,14,13,12,300,300,0.04
ta_30x20,ta,30x20,14,14,15,300,300,0.05
ta_30x20,ta,30x20,14,15,16,300,300,0.05333333333333334
ta_30x20,ta,30x20,14,16,20,300,300,0.06666666666666667
ta_30x20,ta,30x20,14,17,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,14,18,22,300,300,0.07333333333333333
ta_30x20,ta,30x20,14,19,11,300,300,0.03666666666666667
ta_30x20,ta,30x20,15,0,16,300,300,0.05333333333333334
ta_30x20,ta,30x20,15,1,17,300,300,0.056666666666666664
ta_30x20,ta,30x20,15,2,18,300,300,0.06
ta_30x20,ta,30x20,15,3,16,300,300,0.05333333333333334
ta_30x20,ta,30x20,15,4,15,300,300,0.05
ta_30x20,ta,30x20,15,5,10,300,300,0.03333333333333333
ta_30x20,ta,30x20,15,6,17,300,300,0.056666666666666664
ta_30x20,ta,30x20,15,7,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,15,8,13,300,300,0.043333333333333335
ta_30x20,ta,30x20,15,9,15,300,300,0.05
ta_30x20,ta,30x20,15,10,18,300,300,0.06
ta_30x20,ta,30x20,15,11,11,300,300,0.03666666666666667
ta_30x20,ta,30x20,15,12,21,300,300,0.07
ta_30x20,ta,30x20,15,13,11,300,300,0.03666666666666667
ta_30x20,ta,30x20,15,14,13,300,300,0.043333333333333335
ta_30x20,ta,30x20,15,15,20,300,300,0.06666666666666667
ta_30x20,ta,30x20,15,16,13,300,300,0.043333333333333335
ta_30x20,ta,30x20,15,17,12,300,300,0.04
ta_30x20,ta,30x20,15,18,11,300,300,0.03666666666666667
ta_30x20,ta,30x20,15,19,19,300,300,0.06333333333333334
ta_30x20,ta,30x20,16,0,17,300,300,0.056666666666666664
ta_30x20,ta,30x20,16,1,15,300,300,0.05
ta_30x20,ta,30x20,16,2,13,300,300,0.043333333333333335
ta_30x20,ta,30x20,16,3,15,300,300,0.05
ta_30x20,ta,30x20,16,4,15,300,300,0.05
ta_30x20,ta,30x20,16,5,13,300,300,0.043333333333333335
ta_30x20,ta,30x20,16,6,11,300,300,0.03666666666666667
ta_30x20,ta,30x20,16,7,13,300,300,0.043333333333333335
ta_30x20,ta,30x20,16,8,13,300,300,0.043333333333333335
ta_30x20,ta,30x20,16,9,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,16,10,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,16,11,15,300,300,0.05
ta_30x20,ta,30x20,16,12,19,300,300,0.06333333333333334
ta_30x20,ta,30x20,16,13,12,300,300,0.04
ta_30x20,ta,30x20,16,14,15,300,300,0.05
ta_30x20,ta,30x20,16,15,21,300,300,0.07
ta_30x20,ta,30x20,16,16,16,300,300,0.05333333333333334
ta_30x20,ta,30x20,16,17,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,16,18,17,300,300,0.056666666666666664
ta_30x20,ta,30x20,16,19,18,300,300,0.06
ta_30x20,ta,30x20,17,0,10,300,300,0.03333333333333333
ta_30x20,ta,30x20,17,1,17,300,300,0.056666666666666664
ta_30x20,ta,30x20,17,2,13,300,300,0.043333333333333335
ta_30x20,ta,30x20,17,3,18,300,300,0.06
ta_30x20,ta,30x20,17,4,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,17,5,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,17,6,17,300,300,0.056666666666666664
ta_30x20,ta,30x20,17,7,18,300,300,0.06
ta_30x20,ta,30x20,17,8,13,300,300,0.043333333333333335
ta_30x20,ta,30x20,17,9,8,300,300,0.02666666666666667
ta_30x20,ta,30x20,17,10,9,300,300,0.03
ta_30x20,ta,30x20,17,11,20,300,300,0.06666666666666667
ta_30x20,ta,30x20,17,12,17,300,300,0.056666666666666664
ta_30x20,ta,30x20,17,13,16,300,300,0.05333333333333334
ta_30x20,ta,30x20,17,14,19,300,300,0.06333333333333334
ta_30x20,ta,30x20,17,15,23,300,300,0.07666666666666666
ta_30x20,ta,30x20,17,16,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,17,17,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,17,18,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,17,19,12,300,300,0.04
ta_30x20,ta,30x20,18,0,10,300,300,0.03333333333333333
ta_30x20,ta,30x20,18,1,16,300,300,0.05333333333333334
ta_30x20,ta,30x20,18,2,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,18,3,16,300,300,0.05333333333333334
ta_30x20,ta,30x20,18,4,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,18,5,20,300,300,0.06666666666666667
ta_30x20,ta,30x20,18,6,16,300,300,0.05333333333333334
ta_30x20,ta,30x20,18,7,18,300,300,0.06
ta_30x20,ta,30x20,18,8,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,18,9,24,300,300,0.08
ta_30x20,ta,30x20,18,10,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,18,11,7,300,300,0.023333333333333334
ta_30x20,ta,30x20,18,12,9,300,300,0.03
ta_30x20,ta,30x20,18,13,12,300,300,0.04
ta_30x20,ta,30x20,18,14,20,300,300,0.06666666666666667
ta_30x20,ta,30x20,18,15,16,300,300,0.05333333333333334
ta_30x20,ta,30x20,18,16,18,300,300,0.06
ta_30x20,ta,30x20,18,17,10,300,300,0.03333333333333333
ta_30x20,ta,30x20,18,18,19,300,300,0.06333333333333334
ta_30x20,ta,30x20,18,19,13,300,300,0.043333333333333335
ta_30x20,ta,30x20,19,0,14,300,300,0.04666666666666667
ta_30x20,ta,30x20,19,1,16,300,300,0.05333333333333334
ta_30x20,ta,30x20,19,2,9,300,300,0.03
ta_30x20,ta,30x20,19,3,13,300,300,0.043333333333333335
ta_30x20,ta,30x20,19,4,16,300,300,0.05333333333333334
ta_30x20,ta,30x20,19,5,12,300,300,0.04
ta_30x20,ta,30x20,19,6,13,300,300,0.043333333333333335
ta_30x20,ta,30x20,19,7,18,300,300,0.06
ta_30x20,ta,30x20,19,8,16,300,300,0.05333333333333334
ta_30x20,ta,30x20,19,9,21,300,300,0.07
ta_30x20,ta,30x20,19,10,13,300,300,0.043333333333333335
ta_30x20,ta,30x20,19,11,20,300,300,0.06666666666666667
ta_30x20,ta,30x20,19,12,11,300,300,0.03666666666666667
ta_30x20,ta,30x20,19,13,13,300,300,0.043333333333333335
ta_30x20,ta,30x20,19,14,13,300,300,0.043333333333333335
ta_30x20,ta,30x20,19,15,8,300,300,0.02666666666666667
ta_30x20,ta,30x20,19,16,17,300,300,0.056666666666666664
ta_30x20,ta,30x20,19,17,19,300,300,0.06333333333333334
ta_30x20,ta,30x20,19,18,19,300,300,0.06333333333333334
ta_30x20,ta,30x20,19,19,19,300,300,0.06333333333333334
ta_50x15,ta,50x15,0,0,30,500,500,0.06
ta_50x15,ta,50x15,0,1,32,500,500,0.064
ta_50x15,ta,50x15,0,2,37,500,500,0.074
ta_50x15,ta,50x15,0,3,26,500,500,0.052
ta_50x15,ta,50x15,0,4,36,500,500,0.072
ta_50x15,ta,50x15,0,5,29,500,500,0.058
ta_50x15,ta,50x15,0,6,27,500,500,0.054
ta_50x15,ta,50x15,0,7,39,500,500,0.078
ta_50x15,ta,50x15,0,8,32,500,500,0.064
ta_50x15,ta,50x15,0,9,43,500,500,0.086
ta_50x15,ta,50x15,0,10,36,500,500,0.072
ta_50x15,ta,50x15,0,11,37,500,500,0.074
ta_50x15,ta,50x15,0,12,33,500,500,0.066
ta_50x15,ta,50x15,0,13,27,500,500,0.054
ta_50x15,ta,50x15,0,14,36,500,500,0.072
ta_50x15,ta,50x15,1,0,34,500,500,0.068
ta_50x15,ta,50x15,1,1,28,500,500,0.056
ta_50x15,ta,50x15,1,2,44,500,500,0.088
ta_50x15,ta,50x15,1,3,39,500,500,0.078
ta_50x15,ta,50x15,1,4,37,500,500,0.074
ta_50x15,ta,50x15,1,5,27,500,500,0.054
ta_50x15,ta,50x15,1,6,27,500,500,0.054
ta_50x15,ta,50x15,1,7,30,500,500,0.06
ta_50x15,ta,50x15,1,8,40,500,500,0.08
ta_50x15,ta,50x15,1,9,28,500,500,0.056
ta_50x15,ta,50x15,1,10,35,500,500,0.07
ta_50x15,ta,50x15,1,11,35,500,500,0.07
ta_50x15,ta,50x15,1,12,32,500,500,0.064
ta_50x15,ta,50x15,1,13,29,500,500,0.058
ta_50x15,ta,50x15,1,14,35,500,500,0.07
ta_50x15,ta,50x15,2,0,36,500,500,0.072
ta_50x15,ta,50x15,2,1,41,500,500,0.082
ta_50x15,ta,50x15,2,2,37,500,500,0.074
ta_50x15,ta,50x15,2,3,37,500,500,0.074
ta_50x15,ta,50x15,2,4,34,500,500,0.068
ta_50x15,ta,50x15,2,5,29,500,500,0.058
ta_50x15,ta,50x15,2,6,27,500,500,0.054
ta_50x15,ta,50x15,2,7,28,500,500,0.056
ta_50x15,ta,50x15,2,8,33,500,500,0.066
ta_50x15,ta,50x15,2,9,38,500,500,0.076
ta_50x15,ta,50x15,2,10,33,500,500,0.066
ta_50x15,ta,50x15,2,11,28,500,500,0.056
ta_50x15,ta,50x15,2,12,37,500,500,0.074
ta_50x15,ta,50x15,2,13,22,500,500,0.044
ta_50x15,ta,50x15,2,14,40,500,500,0.08
ta_50x15,ta,50x15,3,0,22,500,500,0.044
ta_50x15,ta,50x15,3,1,33,500,500,0.066
ta_50x15,ta,50x15,3,2,34,500,500,0.068
ta_50x15,ta,50x15,3,3,27,500,500,0.054
ta_50x15,ta,50x15,3,4,40,500,500,0.08
ta_50x15,ta,50x15,3,5,52,500,500,0.104
ta_50x15,ta,50x15,3,6,35,500,500,0.07
ta_50x15,ta,50x15,3,7,33,500,500,0.066
ta_50x15,ta,50x15,3,8,25,500,500,0.05
ta_50x15,ta,50x15,3,9,30,500,500,0.06
ta_50x15,ta,50x15,3,10,36,500,500,0.072
ta_50x15,ta,50x15,3,11,36,500,500,0.072
ta_50x15,ta,50x15,3,12,28,500,500,0.056
ta_50x15,ta,50x15,3,13,36,500,500,0.072
ta_50x15,ta,50x15,3,14,33,500,500,0.066
ta_50x15,ta,50x15,4,0,38,500,500,0.076
ta_50x15,ta,50x15,4,1,32,500,500,0.064
ta_50x15,ta,50x15,4,2,30,500,500,0.06
ta_50x15,ta,50x15,4,3,25,500,500,0.05
ta_50x15,ta,50x15,4,4,39,500,500,0.078
ta_50x15,ta,50x15,4,5,36,500,500,0.072
ta_50x15,ta,50x15,4,6,42,500,500,0.084
ta_50x15,ta,50x15,4,7,41,500,500,0.082
ta_50x15,ta,50x15,4,8,32,500,500,0.064
ta_50x15,ta,50x15,4,9,35,500,500,0.07
ta_50x15,ta,50x15,4,10,28,500,500,0.056
ta_50x15,ta,50x15,4,11,31,500,500,0.062
ta_50x15,ta,50x15,4,12,37,500,500,0.074
ta_50x15,ta,50x15,4,13,30,500,500,0.06
ta_50x15,ta,50x15,4,14,24,500,500,0.048
ta_50x15,ta,50x15,5,0,45,500,500,0.09
ta_50x15,ta,50x15,5,1,33,500,500,0.066
ta_50x15,ta,50x15,5,2,40,500,500,0.08
ta_50x15,ta,50x15,5,3,36,500,500,0.072
ta_50x15,ta,50x15,5,4,30,500,500,0.06
ta_50x15,ta,50x15,5,5,25,500,500,0.05
ta_50x15,ta,50x15,5,6,37,500,500,0.074
ta_50x15,ta,50x15,5,7,44,500,500,0.088
ta_50x15,ta,50x15,5,8,29,500,500,0.058
ta_50x15,ta,50x15,5,9,34,500,500,0.068
ta_50x15,ta,50x15,5,10,30,500,500,0.06
ta_50x15,ta,50x15,5,11,18,500,500,0.036
ta_50x15,ta,50x15,5,12,35,500,500,0.07
ta_50x15,ta,50x15,5,13,32,500,500,0.064
ta_50x15,ta,50x15,5,14,32,500,500,0.064
ta_50x15,ta,50x15,6,0,36,500,500,0.072
ta_50x15,ta,50x15,6,1,29,500,500,0.058
ta_50x15,ta,50x15,6,2,33,500,500,0.066
ta_50x15,ta,50x15,6,3,31,500,500,0.062
ta_50x15,ta,50x15,6,4,34,500,500,0.068
ta_50x15,ta,50x15,6,5,39,500,500,0.078
ta_50x15,ta,50x15,6,6,40,500,500,0.08
ta_50x15,ta,50x15,6,7,33,500,500,0.066
ta_50x15,ta,50x15,6,8,42,500,500,0.084
ta_50x15,ta,50x15,6,9,24,500,500,0.048
ta_50x15,ta,50x15,6,10,40,500,500,0.08
ta_50x15,ta,50x15,6,11,20,500,500,0.04
ta_50x15,ta,50x15,6,12,39,500,500,0.078
ta_50x15,ta,50x15,6,13,32,500,500,0.064
ta_50x15,ta,50x15,6,14,28,500,500,0.056
ta_50x15,ta,50x15,7,0,41,500,500,0.082
ta_50x15,ta,50x15,7,1,42,500,500,0.084
ta_50x15,ta,50x15,7,2,27,500,500,0.054
ta_50x15,ta,50x15,7,3,25,500,500,0.05
ta_50x15,ta,50x15,7,4,33,500,500,0.066
ta_50x15,ta,50x15,7,5,30,500,500,0.06
ta_50x15,ta,50x15,7,6,26,500,500,0.052
ta_50x15,ta,50x15,7,7,35,500,500,0.07
ta_50x15,ta,50x15,7,8,29,500,500,0.058
ta_50x15,ta,50x15,7,9,42,500,500,0.084
ta_50x15,ta,50x15,7,10,29,500,500,0.058
ta_50x15,ta,50x15,7,11,39,500,500,0.078
ta_50x15,ta,50x15,7,12,37,500,500,0.074
ta_50x15,ta,50x15,7,13,34,500,500,0.068
ta_50x15,ta,50x15,7,14,31,500,500,0.062
ta_50x15,ta,50x15,8,0,27,500,500,0.054
ta_50x15,ta,50x15,8,1,29,500,500,0.058
ta_50x15,ta,50x15,8,2,37,500,500,0.074
ta_50x15,ta,50x15,8,3,35,500,500,0.07
ta_50x15,ta,50x15,8,4,36,500,500,0.072
ta_50x15,ta,50x15,8,5,34,500,500,0.068
ta_50x15,ta,50x15,8,6,35,500,500,0.07
ta_50x15,ta,50x15,8,7,31,500,500,0.062
ta_50x15,ta,50x15,8,8,26,500,500,0.052
ta_50x15,ta,50x15,8,9,43,500,500,0.086
ta_50x15,ta,50x15,8,10,30,500,500,0.06
ta_50x15,ta,50x15,8,11,23,500,500,0.046
ta_50x15,ta,50x15,8,12,38,500,500,0.076
ta_50x15,ta,50x15,8,13,28,500,500,0.056
ta_50x15,ta,50x15,8,14,48,500,500,0.096
ta_50x15,ta,50x15,9,0,31,500,500,0.062
ta_50x15,ta,50x15,9,1,31,500,500,0.062
ta_50x15,ta,50x15,9,2,32,500,500,0.064
ta_50x15,ta,50x15,9,3,42,500,500,0.084
ta_50x15,ta,50x15,9,4,31,500,500,0.062
ta_50x15,ta,50x15,9,5,38,500,500,0.076
ta_50x15,ta,50x15,9,6,38,500,500,0.076
ta_50x15,ta,50x15,9,7,24,500,500,0.048
ta_50x15,ta,50x15,9,8,35,500,500,0.07
ta_50x15,ta,50x15,9,9,27,500,500,0.054
ta_50x15,ta,50x15,9,10,35,500,500,0.07
ta_50x15,ta,50x15,9,11,36,500,500,0.072
ta_50x15,ta,50x15,9,12,37,500,500,0.074
ta_50x15,ta,50x15,9,13,39,500,500,0.078
ta_50x15,ta,50x15,9,14,24,500,500,0.048
ta_50x15,ta,50x15,10,0,25,500,500,0.05
ta_50x15,ta,50x15,10,1,42,500,500,0.084
ta_50x15,ta,50x15,10,2,34,500,500,0.068
ta_50x15,ta,50x15,10,3,22,500,500,0.044
ta_50x15,ta,50x15,10,4,26,500,500,0.052
ta_50x15,ta,50x15,10,5,24,500,500,0.048
ta_50x15,ta,50x15,10,6,24,500,500,0.048
ta_50x15,ta,50x15,10,7,36,500,500,0.072
ta_50x15,ta,50x15,10,8,35,500,500,0.07
ta_50x15,ta,50x15,10,9,29,500,500,0.058
ta_50x15,ta,50x15,10,10,38,500,500,0.076
ta_50x15,ta,50x15,10,11,38,500,500,0.076
ta_50x15,ta,50x15,10,12,42,500,500,0.084
ta_50x15,ta,50x15,10,13,46,500,500,0.092
ta_50x15,ta,50x15,10,14,39,500,500,0.078
ta_50x15,ta,50x15,11,0,41,500,500,0.082
ta_50x15,ta,50x15,11,1,31,500,500,0.062
ta_50x15,ta,50x15,11,2,37,500,500,0.074
ta_50x15,ta,50x15,11,3,25,500,500,0.05
ta_50x15,ta,50x15,11,4,34,500,500,0.068
ta_50x15,ta,50x15,11,5,31,500,500,0.062
ta_50x15,ta,50x15,11,6,42,500,500,0.084
ta_50x15,ta,50x15,11,7,30,500,500,0.06
ta_50x15,ta,50x15,11,8,36,500,500,0.072
ta_50x15,ta,50x15,11,9,34,500,500,0.068
ta_50x15,ta,50x15,11,10,40,500,500,0.08
ta_50x15,ta,50x15,11,11,24,500,500,0.048
ta_50x15,ta,50x15,11,12,28,500,500,0.056
ta_50x15,ta,50x15,11,13,31,500,500,0.062
ta_50x15,ta,50x15,11,14,36,500,500,0.072
ta_50x15,ta,50x15,12,0,21,500,500,0.042
ta_50x15,ta,50x15,12,1,37,500,500,0.074
ta_50x15,ta,50x15,12,2,19,500,500,0.038
ta_50x15,ta,50x15,12,3,48,500,500,0.096
ta_50x15,ta,50x15,12,4,29,500,500,0.058
ta_50x15,ta,50x15,12,5,43,500,500,0.086
ta_50x15,ta,50x15,12,6,33,500,500,0.066
ta_50x15,ta,50x15,12,7,39,500,500,0.078
ta_50x15,ta,50x15,12,8,36,500,500,0.072
ta_50x15,ta,50x15,12,9,31,500,500,0.062
ta_50x15,ta,50x15,12,10,26,500,500,0.052
ta_50x15,ta,50x15,12,11,54,500,500,0.108
ta_50x15,ta,50x15,12,12,19,500,500,0.038
ta_50x15,ta,50x15,12,13,33,500,500,0.066
ta_50x15,ta,50x15,12,14,32,500,500,0.064
ta_50x15,ta,50x15,13,0,33,500,500,0.066
ta_50x15,ta,50x15,13,1,25,500,500,0.05
ta_50x15,ta,50x15,13,2,28,500,500,0.056
ta_50x15,ta,50x15,13,3,42,500,500,0.084
ta_50x15,ta,50x15,13,4,28,500,500,0.056
ta_50x15,ta,50x15,13,5,24,500,500,0.048
ta_50x15,ta,50x15,13,6,34,500,500,0.068
ta_50x15,ta,50x15,13,7,32,500,500,0.064
ta_50x15,ta,50x15,13,8,37,500,500,0.074
ta_50x15,ta,50x15,13,9,30,500,500,0.06
ta_50x15,ta,50x15,13,10,42,500,500,0.084
ta_50x15,ta,50x15,13,11,34,500,500,0.068
ta_50x15,ta,50x15,13,12,32,500,500,0.064
ta_50x15,ta,50x15,13,13,52,500,500,0.104
ta_50x15,ta,50x15,13,14,27,500,500,0.054
ta_50x15,ta,50x15,14,0,40,500,500,0.08
ta_50x15,ta,50x15,14,1,35,500,500,0.07
ta_50x15,ta,50x15,14,2,31,500,500,0.062
ta_50x15,ta,50x15,14,3,40,500,500,0.08
ta_50x15,ta,50x15,14,4,33,500,500,0.066
ta_50x15,ta,50x15,14,5,39,500,500,0.078
ta_50x15,ta,50x15,14,6,33,500,500,0.066
ta_50x15,ta,50x15,14,7,25,500,500,0.05
ta_50x15,ta,50x15,14,8,33,500,500,0.066
ta_50x15,ta,50x15,14,9,32,500,500,0.064
ta_50x15,ta,50x15,14,10,22,500,500,0.044
ta_50x15,ta,50x15,14,11,47,500,500,0.094
ta_50x15,ta,50x15,14,12,26,500,500,0.052
ta_50x15,ta,50x15,14,13,29,500,500,0.058
ta_50x15,ta,50x15,14,14,35,500,500,0.07
ta_50x20,ta,50x20,0,0,14,500,500,0.028
ta_50x20,ta,50x20,0,1,21,500,500,0.042
ta_50x20,ta,50x20,0,2,21,500,500,0.042
ta_50x20,ta,50x20,0,3,18,500,500,0.036
ta_50x20,ta,50x20,0,4,27,500,500,0.054
ta_50x20,ta,50x20,0,5,26,500,500,0.052
ta_50x20,ta,50x20,0,6,30,500,500,0.06
ta_50x20,ta,50x20,0,7,29,500,500,0.058
ta_50x20,ta,50x20,0,8,24,500,500,0.048
ta_50x20,ta,50x20,0,9,32,500,500,0.064
ta_50x20,ta,50x20,0,10,32,500,500,0.064
ta_50x20,ta,50x20,0,11,27,500,500,0.054
ta_50x20,ta,50x20,0,12,28,500,500,0.056
ta_50x20,ta,50x20,0,13,28,500,500,0.056
ta_50x20,ta,50x20,0,14,17,500,500,0.034
ta_50x20,ta,50x20,0,15,34,500,500,0.068
ta_50x20,ta,50x20,0,16,30,500,500,0.06
ta_50x20,ta,50x20,0,17,19,500,500,0.038
ta_50x20,ta,50x20,0,18,24,500,500,0.048
ta_50x20,ta,50x20,0,19,19,500,500,0.038
ta_50x20,ta,50x20,1,0,24,500,500,0.048
ta_50x20,ta,50x20,1,1,21,500,500,0.042
ta_50x20,ta,50x20,1,2,29,500,500,0.058
ta_50x20,ta,50x20,1,3,29,500,500,0.058
ta_50x20,ta,50x20,1,4,23,500,500,0.046
ta_50x20,ta,50x20,1,5,20,500,500,0.04
ta_50x20,ta,50x20,1,6,34,500,500,0.068
ta_50x20,ta,50x20,1,7,22,500,500,0.044
ta_50x20,ta,50x20,1,8,23,500,500,0.046
ta_50x20,ta,50x20,1,9,25,500,500,0.05
ta_50x20,ta,50x20,1,10,18,500,500,0.036
ta_50x20,ta,50x20,1,11,24,500,500,0.048
ta_50x20,ta,50x20,1,12,26,500,500,0.052
ta_50x20,ta,50x20,1,13,25,500,500,0.05
ta_50x20,ta,50x20,1,14,26,500,500,0.052
ta_50x20,ta,50x20,1,15,34,500,500,0.068
ta_50x20,ta,50x20,1,16,23,500,500,0.046
ta_50x20,ta,50x20,1,17,27,500,500,0.054
ta_50x20,ta,50x20,1,18,22,500,500,0.044
ta_50x20,ta,50x20,1,19,25,500,500,0.05
ta_50x20,ta,50x20,2,0,16,500,500,0.032
ta_50x20,ta,50x20,2,1,25,500,500,0.05
ta_50x20,ta,50x20,2,2,24,500,500,0.048
ta_50x20,ta,50x20,2,3,27,500,500,0.054
ta_50x20,ta,50x20,2,4,26,500,500,0.052
ta_50x20,ta,50x20,2,5,26,500,500,0.052
ta_50x20,ta,50x20,2,6,16,500,500,0.032
ta_50x20,ta,50x20,2,7,28,500,500,0.056
ta_50x20,ta,50x20,2,8,27,500,500,0.054
ta_50x20,ta,50x20,2,9,23,500,500,0.046
ta_50x20,ta,50x20,2,10,29,500,500,0.058
ta_50x20,ta,50x20,2,11,23,500,500,0.046
ta_50x20,ta,50x20,2,12,27,500,500,0.054
ta_50x20,ta,50x20,2,13,27,500,500,0.054
ta_50x20,ta,50x20,2,14,23,500,500,0.046
ta_50x20,ta,50x20,2,15,19,500,500,0.038
ta_50x20,ta,50x20,2,16,23,500,500,0.046
ta_50x20,ta,50x20,2,17,34,500,500,0.068
ta_50x20,ta,50x20,2,18,28,500,500,0.056
ta_50x20,ta,50x20,2,19,29,500,500,0.058
ta_50x20,ta,50x20,3,0,26,500,500,0.052
ta_50x20,ta,50x20,3,1,24,500,500,0.048
ta_50x20,ta,50x20,3,2,30,500,500,0.06
ta_50x20,ta,50x20,3,3,23,500,500,0.046
ta_50x20,ta,50x20,3,4,16,500,500,0.032
ta_50x20,ta,50x20,3,5,25,500,500,0.05
ta_50x20,ta,50x20,3,6,27,500,500,0.054
ta_50x20,ta,50x20,3,7,37,500,500,0.074
ta_50x20,ta,50x20,3,8,19,500,500,0.038
ta_50x20,ta,50x20,3,9,24,500,500,0.048
ta_50x20,ta,50x20,3,10,16,500,500,0.032
ta_50x20,ta,50x20,3,11,22,500,500,0.044
ta_50x20,ta,50x20,3,12,33,500,500,0.066
ta_50x20,ta,50x20,3,13,17,500,500,0.034
ta_50x20,ta,50x20,3,14,28,500,500,0.056
ta_50x20,ta,50x20,3,15,17,500,500,0.034
ta_50x20,ta,50x20,3,16,26,500,500,0.052
ta_50x20,ta,50x20,3,17,31,500,500,0.062
ta_50x20,ta,50x20,3,18,29,500,500,0.058
