instance_id,n_jobs,n_machines,node_x_cols,node_x_col0_min,node_x_col0_max,node_x_col0_mean,node_x_col0_median,node_x_col0_std,node_x_col0_range,node_x_col0_q1,node_x_col0_q3,node_x_col0_gini,node_x_col1_min,node_x_col1_max,node_x_col1_mean,node_x_col1_median,node_x_col1_std,node_x_col1_range,node_x_col1_q1,node_x_col1_q3,node_x_col1_gini,node_x_overall_mean,node_x_overall_std,num_conjunctive_edges,num_disjunctive_edges,num_nodes_total,num_edges_total,disj_graph_density,deg_d_min,deg_d_max,deg_d_mean,deg_d_median,deg_d_std,deg_d_range,deg_d_q1,deg_d_q3,deg_d_gini,clustering_min,clustering_max,clustering_mean,clustering_median,clustering_std,clustering_range,clustering_q1,clustering_q3,clustering_gini,conj_graph_density,deg_c_min,deg_c_max,deg_c_mean,deg_c_median,deg_c_std,deg_c_range,deg_c_q1,deg_c_q3,deg_c_gini,betweenness_min,betweenness_max,betweenness_mean,betweenness_median,betweenness_std,betweenness_range,betweenness_q1,betweenness_q3,betweenness_gini,speed,rddd,makespan_min,makespan_range,operation_cost_mean,operation_cost_std,makespan_lb_job_sum,makespan_lb_machine_sum,makespan_lb_meanload,num_op_nodes,size_jobs_log,size_machs_log,size_ops_log,status,quality_tag,is_optimal,timelimit_hit,objective,objective_bound,gap_abs,gap_rel,makespan,energy,mk_plus_en_eq_objective,n_jobs_inferred,n_machines_inferred,start_time_len,start_time_flat_len,start_time_min,start_time_max,start_time_mean,start_time_std,start_time_gini,start_time_num_zero,start_time_zero_ratio,speeds_len,speeds_flat_len,speeds_unique,speeds_mean,speeds_all_one,solveTime,flatTime,totalTime,maxTime,method,nSolutions,failures,propagations,paths,flatBoolVars,flatIntVars,flatBoolConstraints,flatIntConstraints,evaluatedHalfReifiedConstraints,boolVariables_runtime,parsed_makespan,parsed_energy,parsed_objective,parsed_obj_matches_objective,checker_len,objective_from_stats,complexity_supervised_0_1
10-2-0.pt,10.0,2.0,2.0,0.0,98.0,58.40909090909091,62.5,31.12534642510256,98.0,45.0,83.25,0.2976653696498055,-1.0,1.0,0.36363636363636365,0.0,0.6428243465332251,2.0,0.0,1.0,0.5454545454545454,29.386363983154297,36.42689895629883,30.0,180.0,22.0,210.0,0.38961038961038963,0.0,9.0,8.181818181818182,9.0,2.5873180855923104,9.0,9.0,9.0,0.09090909090909105,0.0,1.0,0.9090909090909091,1.0,0.28747978728803447,1.0,1.0,1.0,0.09090909090909105,0.12987012987012986,2.0,10.0,2.727272727272727,2.0,2.2998382983042758,8.0,2.0,2.0,0.24242424242424243,0.02666666666666667,0.4285714285714286,0.0632034632034632,0.02666666666666667,0.11553949546242911,0.40190476190476193,0.02666666666666667,0.02666666666666667,0.525529265255293,1.0,0.0,179.0,1106.0,64.65192413330078,26.204273223876953,179.0,704.0,642.5,20.0,2.3978952727983707,1.0986122886681098,3.044522437723423,OPTIMAL_SOLUTION,optimal,True,False,1762.0,1762.0,0.0,0.0,681.0,1081.0,True,10.0,2.0,10,20,0.0,622.0,283.6,205.0539928896777,0.415074047954866,2,0.1,10,20,1,1.0,True,6383.84,51.825,92.0,36352.0,minimize,20.0,0.0,0.0,0.0,180.0,42.0,90.0,212.0,180.0,90.0,681.0,1081.0,1762.0,True,0,1762.0,0.10496484293235668
10-20-0.pt,10.0,20.0,2.0,0.0,99.0,52.93069306930693,54.5,25.963133583222366,99.0,30.25,72.0,0.2825634415293381,-1.0,19.0,9.396039603960396,9.0,5.831086388802609,20.0,4.0,14.0,0.35643564356435653,31.163366317749023,28.772544860839844,210.0,1800.0,202.0,2010.0,0.04433279148810403,0.0,9.0,8.910891089108912,9.0,0.8910891089108912,9.0,9.0,9.0,0.00990099009900991,0.0,1.0,0.9900990099009901,1.0,0.099009900990099,1.0,1.0,1.0,0.00990099009900991,0.010344318013890942,2.0,10.0,2.0792079207920793,2.0,0.792079207920792,8.0,2.0,2.0,0.03771805752003776,0.0459502487562189,0.4477611940298507,0.06293286045022412,0.057890547263681584,0.040231898724172245,0.4018109452736318,0.048338308457711435,0.06823880597014925,0.1628393584505603,1.0,0.0,1303.0,9389.0,53.97208023071289,25.535764694213867,1303.0,703.0,534.6,200.0,2.3978952727983707,3.044522437723423,5.303304908059076,OPTIMAL_SOLUTION,optimal,True,False,13404.0,13404.0,0.0,0.0,1394.0,12010.0,True,10.0,20.0,10,200,0.0,1373.0,663.44,398.9496414336025,0.3470212830097674,8,0.04,10,200,1,1.0,True,611.633,129.292,756.0,90280.0,minimize,104.0,11.0,125302.0,0.0,1800.0,402.0,900.0,3902.0,1800.0,900.0,1394.0,12010.0,13404.0,True,0,13404.0,0.11104794944960593
10-21-0.pt,10.0,21.0,2.0,0.0,99.0,53.235849056603776,55.5,25.94898910554817,99.0,30.75,73.0,0.28079119563727306,-1.0,20.0,9.89622641509434,10.0,6.119762674648358,21.0,5.0,15.0,0.35534591194968557,31.566038131713867,28.722490310668945,220.0,1890.0,212.0,2110.0,0.04225163194133953,0.0,9.0,8.915094339622641,9.0,0.8700241216380793,9.0,9.0,9.0,0.00943396226415083,0.0,1.0,0.9905660377358491,1.0,0.09666934684867547,1.0,1.0,1.0,0.00943396226415083,0.009836358758830368,2.0,10.0,2.0754716981132075,2.0,0.7733547747894037,8.0,2.0,2.0,0.03602058319039436,0.046043782441886706,0.44786729857819907,0.06294971534173893,0.05507109004739336,0.03935773543863746,0.40182351613631234,0.0492936131798691,0.06915368991198374,0.16017257616926006,1.0,0.0,1399.0,9887.0,54.26454544067383,25.54142189025879,1399.0,694.0,537.4285714285714,210.0,2.3978952727983707,3.091042453358316,5.351858133476067,OPTIMAL_SOLUTION,optimal,True,False,14039.0,14039.0,0.0,0.0,1464.0,12575.0,True,10.0,21.0,10,210,0.0,1438.0,682.5857142857143,402.5716082834436,0.3401337052683821,9,0.0428571428571428,10,210,1,1.0,True,572.68,137.37099999999998,756.0,93276.0,minimize,77.0,0.0,160068.0,0.0,1890.0,422.0,945.0,4202.0,1890.0,945.0,1464.0,12575.0,14039.0,True,0,14039.0,0.08903060194686939
10-22-0.pt,10.0,22.0,2.0,0.0,99.0,52.590090090090094,51.5,25.789139605917555,99.0,30.0,72.0,0.28251982174894374,-1.0,21.0,10.396396396396396,10.0,6.408439367127474,22.0,5.0,16.0,0.35435435435435436,31.493244171142578,28.251564025878906,230.0,1980.0,222.0,2210.0,0.040357099180628596,0.0,9.0,8.91891891891892,9.0,0.8503855525703933,9.0,9.0,9.0,0.009009009009009139,0.0,1.0,0.990990990990991,1.0,0.09448728361893258,1.0,1.0,1.0,0.009009009009009139,0.009375891728832905,2.0,10.0,2.0720720720720722,2.0,0.7558982689514606,8.0,2.0,2.0,0.03446925186055627,0.046301933360756886,0.44796380090497734,0.06296522767111001,0.05617441382147264,0.038545011165886475,0.40166186754422045,0.04827642945290003,0.0699958864664747,0.15773873057312193,1.0,0.0,1355.0,10320.0,53.59177017211914,25.409074783325195,1355.0,688.0,530.6818181818181,220.0,2.3978952727983707,3.1354942159291497,5.3981627015177525,OPTIMAL_SOLUTION,optimal,True,False,14722.0,14722.0,0.0,0.0,1465.0,13257.0,True,10.0,22.0,10,220,0.0,1444.0,675.0363636363636,433.6243331664514,0.3704359973261311,9,0.0409090909090909,10,220,1,1.0,True,697.699,143.646,895.0,96272.0,minimize,100.0,0.0,125231.0,0.0,1980.0,442.0,990.0,4512.0,1980.0,990.0,1465.0,13257.0,14722.0,True,0,14722.0,0.08830015464194868
10-23-0.pt,10.0,23.0,2.0,0.0,99.0,52.56896551724138,52.5,25.70395922070179,99.0,30.0,72.0,0.28171828524897924,-1.0,22.0,10.89655172413793,11.0,6.697116351067704,23.0,5.0,17.0,0.35344827586206895,31.732759475708008,28.052093505859375,240.0,2070.0,232.0,2310.0,0.038625167935512766,0.0,9.0,8.922413793103448,9.0,0.832019376317866,9.0,9.0,9.0,0.008620689655172376,0.0,1.0,0.9913793103448276,1.0,0.0924465973686518,1.0,1.0,1.0,0.008620689655172376,0.008956560680698611,2.0,10.0,2.0689655172413794,2.0,0.7395727789492144,8.0,2.0,2.0,0.03304597701149414,0.04638057594579333,0.44805194805194803,0.06297954918644573,0.057221908526256346,0.037786991885464305,0.4016713721061547,0.04909090909090909,0.07077357425183511,0.15551373400761115,1.0,0.0,1411.0,10785.0,53.55276870727539,25.343460083007812,1411.0,719.0,530.2608695652174,230.0,2.3978952727983707,3.1780538303479458,5.442417710521793,OPTIMAL_SOLUTION,optimal,True,False,15352.0,15352.0,0.0,0.0,1490.0,13862.0,True,10.0,23.0,10,230,0.0,1470.0,678.491304347826,421.40993922890254,0.3582035813362183,9,0.0391304347826087,10,230,1,1.0,True,647.6189999999999,151.659,862.0,99268.0,minimize,87.0,0.0,141152.0,0.0,2070.0,462.0,1035.0,4832.0,2070.0,1035.0,1490.0,13862.0,15352.0,True,0,15352.0,0.0912211006694153
10-24-0.pt,10.0,24.0,2.0,0.0,99.0,52.51239669421488,52.5,25.96186513645148,99.0,30.0,72.0,0.2848690354484842,-1.0,23.0,11.396694214876034,11.0,6.985793540166664,24.0,5.0,17.0,0.3526170798898072,31.954545974731445,28.000629425048828,250.0,2160.0,242.0,2410.0,0.03703576694900724,0.0,9.0,8.925619834710744,9.0,0.8147938871977678,9.0,9.0,9.0,0.008264462809917328,0.0,1.0,0.9917355371900827,1.0,0.0905326541330853,1.0,1.0,1.0,0.008264462809917328,0.008573094201159082,2.0,10.0,2.0661157024793386,2.0,0.7242612330646824,8.0,2.0,2.0,0.031735537190082486,0.04659751037344398,0.4481327800829875,0.0629928100316633,0.05821576763485477,0.037077929368085544,0.40153526970954356,0.04991701244813278,0.07149377593360996,0.1534675411228561,1.0,0.0,1471.0,11237.0,53.47548294067383,25.627546310424805,1471.0,697.0,529.5,240.0,2.3978952727983707,3.2188758248682006,5.484796933490655,OPTIMAL_SOLUTION,optimal,True,False,16075.0,16075.0,0.0,0.0,1589.0,14486.0,True,10.0,24.0,10,240,0.0,1565.0,768.675,469.5318175675993,0.3520705272059063,9,0.0375,10,240,1,1.0,True,746.0949999999999,151.18200000000002,953.0,102263.0,minimize,90.0,0.0,219955.0,0.0,2160.0,482.0,1080.0,5162.0,2160.0,1080.0,1589.0,14486.0,16075.0,True,0,16075.0,0.0976175574727926
10-25-0.pt,10.0,25.0,2.0,0.0,99.0,52.992063492063494,53.5,26.02318747229461,99.0,30.0,73.0,0.28300776653330195,-1.0,24.0,11.896825396825397,12.0,7.274470869405636,25.0,6.0,18.0,0.35185185185185186,32.44444274902344,28.058273315429688,260.0,2250.0,252.0,2510.0,0.035571997723392146,0.0,9.0,8.928571428571429,9.0,0.7985957062499248,9.0,9.0,9.0,0.007936507936507908,0.0,1.0,0.9920634920634921,1.0,0.08873285624999165,1.0,1.0,1.0,0.007936507936507908,0.008221083918295074,2.0,10.0,2.0634920634920637,2.0,0.7098628499999332,8.0,2.0,2.0,0.03052503052503064,0.04666454183266932,0.448207171314741,0.06300512236767217,0.05584382470119521,0.03641288333659521,0.4015426294820717,0.048959362549800794,0.0673179282868526,0.1515830796168045,1.0,0.0,1644.0,11710.0,53.946842193603516,25.699953079223633,1644.0,689.0,534.16,250.0,2.3978952727983707,3.258096538021482,5.5254529391317835,OPTIMAL_SOLUTION,optimal,True,False,16671.0,16671.0,0.0,0.0,1649.0,15022.0,True,10.0,25.0,10,250,0.0,1605.0,804.328,483.3545411144908,0.3464756467510768,9,0.036,10,250,1,1.0,True,702.859,156.884,921.0,105260.0,minimize,59.0,30.0,238151.0,0.0,2250.0,502.0,1125.0,5502.0,2250.0,1125.0,1649.0,15022.0,16671.0,True,0,16671.0,0.13556208269468412
10-26-0.pt,10.0,26.0,2.0,0.0,99.0,53.33206106870229,54.5,26.239073384703843,99.0,30.25,74.0,0.2836126706740316,-1.0,25.0,12.396946564885496,12.0,7.563148289606637,26.0,6.0,19.0,0.35114503816793907,32.864501953125,28.138336181640625,270.0,2340.0,262.0,2610.0,0.03421953145564622,0.0,9.0,8.931297709923664,9.0,0.7833266279307055,9.0,9.0,9.0,0.007633587786259666,0.0,1.0,0.9923664122137404,1.0,0.0870362919923006,1.0,1.0,1.0,0.007633587786259666,0.007896814951302974,2.0,10.0,2.0610687022900764,2.0,0.6962903359384048,8.0,2.0,2.0,0.029403449250777536,0.046849395814913056,0.4482758620689655,0.06301658331139774,0.05675213675213675,0.03578758130134525,0.4014264662540525,0.049678750368405536,0.0680695549661067,0.1498388323083646,1.0,0.0,1584.0,12389.0,54.27229690551758,25.934144973754883,1584.0,733.0,537.4230769230769,260.0,2.3978952727983707,3.295836866004329,5.564520407322694,OPTIMAL_SOLUTION,optimal,True,False,17278.0,17278.0,0.0,0.0,1697.0,15581.0,True,10.0,26.0,10,260,0.0,1674.0,837.8,487.4019964606692,0.3357129337049274,9,0.0346153846153846,10,260,1,1.0,True,927.869,163.469,1134.0,108256.0,minimize,98.0,33.0,271607.0,0.0,2340.0,522.0,1170.0,5852.0,2340.0,1170.0,1697.0,15581.0,17278.0,True,0,17278.0,0.140189206327157
10-27-0.pt,10.0,27.0,2.0,0.0,99.0,53.31617647058823,54.0,26.15330993726684,99.0,30.0,74.0,0.28278553870865686,-1.0,26.0,12.897058823529411,13.0,7.851825763481332,27.0,6.0,20.0,0.35049019607843146,33.10661697387695,27.950843811035156,280.0,2430.0,272.0,2710.0,0.03296613848491426,0.0,9.0,8.933823529411764,9.0,0.7689011054970608,9.0,9.0,9.0,0.007352941176470562,0.0,1.0,0.9926470588235294,1.0,0.08543345616634007,1.0,1.0,1.0,0.007352941176470562,0.00759713479487736,2.0,10.0,2.0588235294117645,2.0,0.6834676493307206,8.0,2.0,2.0,0.028361344537815247,0.04690720240535738,0.4483394833948339,0.06302727733159685,0.05762197621976221,0.03519830699141593,0.40143228098947653,0.048875222085554185,0.06877408774087741,0.14822236628168262,1.0,0.0,1653.0,12849.0,54.234130859375,25.864015579223633,1653.0,683.0,537.1111111111111,270.0,2.3978952727983707,3.332204510175204,5.602118820879701,OPTIMAL_SOLUTION,optimal,True,False,17978.0,17978.0,0.0,0.0,1795.0,16183.0,True,10.0,27.0,10,270,0.0,1765.0,861.1444444444444,517.5917931352734,0.3467568041571627,4,0.0148148148148148,10,270,1,1.0,True,1148.9,169.682,1379.0,111252.0,minimize,110.0,0.0,284937.0,0.0,2430.0,542.0,1215.0,6212.0,2430.0,1215.0,1795.0,16183.0,17978.0,True,0,17978.0,0.11619141390131449
10-28-0.pt,10.0,28.0,2.0,0.0,99.0,53.276595744680854,53.5,26.36113257045041,99.0,30.0,74.0,0.28529482851078947,-1.0,27.0,13.397163120567376,13.0,8.140503262732274,28.0,6.0,20.0,0.3498817966903074,33.33687973022461,27.895893096923828,290.0,2520.0,282.0,2810.0,0.031801317483152874,0.0,9.0,8.936170212765957,9.0,0.7552442276297381,9.0,9.0,9.0,0.007092198581560405,0.0,1.0,0.9929078014184397,1.0,0.08391602529219314,1.0,1.0,1.0,0.007092198581560405,0.00731935084929709,2.0,10.0,2.0567375886524824,2.0,0.6713282023375451,8.0,2.0,2.0,0.02739056003912932,0.0470665988815455,0.4483985765124555,0.06303727821104971,0.05845449923741739,0.034641810736413294,0.40133197763091,0.049506863243518044,0.06943568886629385,0.14671787043221052,1.0,0.0,1760.0,13264.0,54.18803787231445,26.086130142211914,1760.0,706.0,536.5714285714286,280.0,2.3978952727983707,3.367295829986474,5.638354669333745,OPTIMAL_SOLUTION,optimal,True,False,18611.0,18611.0,0.0,0.0,1810.0,16801.0,True,10.0,28.0,10,280,0.0,1782.0,875.5607142857143,505.7494261272683,0.3333387088973305,8,0.0285714285714285,10,280,1,1.0,True,1078.44,182.055,1335.0,114248.0,minimize,103.0,36.0,322734.0,0.0,2520.0,562.0,1260.0,6582.0,2520.0,1260.0,1810.0,16801.0,18611.0,True,0,18611.0,0.14305796217750394
10-29-0.pt,10.0,29.0,2.0,0.0,99.0,53.03767123287671,53.0,26.4505603441978,99.0,30.0,74.0,0.287557792616167,-1.0,28.0,13.897260273972602,14.0,8.42918076590556,29.0,7.0,21.0,0.34931506849315075,33.467464447021484,27.718847274780273,300.0,2610.0,292.0,2910.0,0.030716000564891963,0.0,9.0,8.938356164383562,9.0,0.7422900767748674,9.0,9.0,9.0,0.006849315068493178,0.0,1.0,0.9931506849315068,1.0,0.08247667519720751,1.0,1.0,1.0,0.006849315068493178,0.007061149555147578,2.0,10.0,2.0547945205479454,2.0,0.6598134015776601,8.0,2.0,2.0,0.02648401826484026,0.04711695698542481,0.4484536082474227,0.06304665066139437,0.05640715724611922,0.03411523687339739,0.4013366512619979,0.050150491764427076,0.07005806375162936,0.14531607805189872,1.0,0.0,1764.0,13723.0,53.92359924316406,26.196956634521484,1764.0,751.0,534.0344827586207,290.0,2.3978952727983707,3.4011973816621555,5.673323267171493,OPTIMAL_SOLUTION,optimal,True,False,19314.0,19314.0,0.0,0.0,1865.0,17449.0,True,10.0,29.0,10,290,0.0,1834.0,883.1206896551724,534.4407543561454,0.349303727121621,8,0.0275862068965517,10,290,1,1.0,True,1032.629,192.156,1285.0,117244.0,minimize,62.0,0.0,359076.0,0.0,2610.0,582.0,1305.0,6962.0,2610.0,1305.0,1865.0,17449.0,19314.0,True,0,19314.0,0.11527990641803673
10-3-0.pt,10.0,3.0,2.0,0.0,98.0,56.9375,58.0,29.15897964178445,98.0,41.25,81.0,0.29051180021953904,-1.0,2.0,0.875,1.0,0.9270248108869579,3.0,0.0,2.0,0.47916666666666674,28.90625,34.80378723144531,40.0,270.0,32.0,310.0,0.2721774193548387,0.0,9.0,8.4375,9.0,2.178553132241672,9.0,9.0,9.0,0.0625,0.0,1.0,0.9375,1.0,0.24206145913796356,1.0,1.0,1.0,0.0625,0.08064516129032258,2.0,10.0,2.5,2.0,1.9364916731037085,8.0,2.0,2.0,0.1875,0.026021505376344088,0.43548387096774194,0.06236559139784946,0.043225806451612905,0.09665823399055663,0.40946236559139787,0.026021505376344088,0.043225806451612905,0.42780172413793127,1.0,0.0,266.0,1556.0,61.18535232543945,25.89724349975586,266.0,664.0,607.3333333333334,30.0,2.3978952727983707,1.3862943611198906,3.4339872044851463,OPTIMAL_SOLUTION,optimal,True,False,2342.0,2342.0,0.0,0.0,664.0,1678.0,True,10.0,3.0,10,30,0.0,585.0,279.0,178.28497786783197,0.366348068498606,3,0.1,10,30,1,1.0,True,3285.65,53.175,106.0,39348.0,minimize,34.0,0.0,1108.0,0.0,270.0,62.0,135.0,332.0,270.0,135.0,664.0,1678.0,2342.0,True,0,2342.0,0.07064574242835475
10-30-0.pt,10.0,30.0,2.0,0.0,99.0,52.73841059602649,52.5,26.330573876248938,99.0,30.0,74.0,0.2878241663017984,-1.0,29.0,14.397350993377483,14.0,8.717858256786062,30.0,7.0,22.0,0.3487858719646799,33.5678825378418,27.42552375793457,310.0,2700.0,302.0,3010.0,0.029702316780708896,0.0,9.0,8.940397350993377,9.0,0.7299803869221391,9.0,9.0,9.0,0.0066225165562914245,0.0,1.0,0.9933774834437086,1.0,0.0811089318802377,1.0,1.0,1.0,0.0066225165562914245,0.006820532001496116,2.0,10.0,2.052980132450331,2.0,0.6488714550419015,8.0,2.0,2.0,0.0256355479598378,0.047255813953488386,0.44850498338870437,0.06305545165856272,0.05717829457364342,0.03361606448581331,0.401249169435216,0.049382059800664464,0.07064451827242527,0.1440051120423691,1.0,0.0,1868.0,14059.0,53.6090087890625,26.0854549407959,1868.0,656.0,530.9,300.0,2.3978952727983707,3.4339872044851463,5.707110264748875,OPTIMAL_SOLUTION,optimal,True,False,20077.0,20077.0,0.0,0.0,1974.0,18103.0,True,10.0,30.0,10,300,0.0,1934.0,937.3766666666668,552.5370046029094,0.3400501991965756,8,0.0266666666666666,10,300,1,1.0,True,1339.17,200.465,1600.0,120240.0,minimize,105.0,36.0,402519.0,0.0,2700.0,602.0,1350.0,7352.0,2700.0,1350.0,1974.0,18103.0,20077.0,True,0,20077.0,0.1456059895913557
10-31-0.pt,10.0,31.0,2.0,0.0,99.0,52.75961538461539,52.5,26.231768464500213,99.0,30.0,74.0,0.2866482003305404,-1.0,30.0,14.897435897435898,15.0,9.006535723188486,31.0,7.0,23.0,0.3482905982905984,33.82852554321289,27.25798797607422,320.0,2790.0,312.0,3110.0,0.028753400939896118,0.0,9.0,8.942307692307692,9.0,0.7182634383455038,9.0,9.0,9.0,0.0064102564102563875,0.0,1.0,0.9935897435897436,1.0,0.07980704870505599,1.0,1.0,1.0,0.0064102564102563875,0.006595762222771869,2.0,10.0,2.051282051282051,2.0,0.6384563896404479,8.0,2.0,2.0,0.024839743589743613,0.04730007260657609,0.4485530546623794,0.06306373155247755,0.05792137745047195,0.03314205867554496,0.4012529820558033,0.049955398817550054,0.07119800850534178,0.14277792574344073,1.0,0.0,1899.0,14562.0,53.61893081665039,25.999004364013672,1899.0,676.0,531.0,310.0,2.3978952727983707,3.4657359027997265,5.739792912179234,OPTIMAL_SOLUTION,optimal,True,False,20674.0,20674.0,0.0,0.0,1973.0,18701.0,True,10.0,31.0,10,310,0.0,1939.0,920.9129032258064,563.6919275529369,0.3532901964785655,9,0.0290322580645161,10,310,1,1.0,True,1286.09,208.458,1581.0,123236.0,minimize,87.0,0.0,349168.0,0.0,2790.0,622.0,1395.0,7752.0,2790.0,1395.0,1973.0,18701.0,20674.0,True,0,20674.0,0.11307145795527394
10-32-0.pt,10.0,32.0,2.0,0.0,99.0,52.49068322981366,51.5,26.275208070737065,99.0,30.0,73.75,0.2885890971041687,-1.0,31.0,15.397515527950311,15.0,9.295213156039969,32.0,7.0,23.0,0.34782608695652173,33.94409942626953,27.062328338623047,330.0,2880.0,322.0,3210.0,0.027863237940442327,0.0,9.0,8.944099378881987,9.0,0.7070931414041095,9.0,9.0,9.0,0.006211180124223725,0.0,1.0,0.9937888198757764,1.0,0.07856590460045662,1.0,1.0,1.0,0.006211180124223725,0.006385325361351367,2.0,10.0,2.049689440993789,2.0,0.628527236803653,8.0,2.0,2.0,0.024091850178806773,0.047422118380062314,0.4485981308411215,0.06307153499351793,0.058637071651090354,0.03269123022578542,0.40117601246105916,0.0505373831775701,0.07172118380062306,0.1416254252131688,1.0,0.0,1923.0,14979.0,53.33797073364258,26.05522346496582,1923.0,709.0,528.1875,320.0,2.3978952727983707,3.4965075614664802,5.771441123130016,OPTIMAL_SOLUTION,optimal,True,False,21382.0,21382.0,0.0,0.0,2020.0,19362.0,True,10.0,32.0,10,320,0.0,1999.0,943.603125,575.2958168327268,0.3518285647931962,9,0.028125,10,320,1,1.0,True,1384.04,221.472,1683.0,126232.0,minimize,94.0,0.0,382412.0,0.0,2880.0,642.0,1440.0,8162.0,2880.0,1440.0,2020.0,19362.0,21382.0,True,0,21382.0,0.11024384764061668
10-33-0.pt,10.0,33.0,2.0,0.0,99.0,52.5722891566265,52.5,26.217192065894526,99.0,30.0,73.25,0.2875058156310357,-1.0,32.0,15.897590361445783,16.0,9.583890548679264,33.0,8.0,24.0,0.3473895582329316,34.23493957519531,26.941686630249023,340.0,2970.0,332.0,3310.0,0.02702653514359553,0.0,9.0,8.94578313253012,9.0,0.6964282723372661,9.0,9.0,9.0,0.0060240963855420215,0.0,1.0,0.9939759036144579,1.0,0.07738091914858512,1.0,1.0,1.0,0.0060240963855420215,0.0061878935682306265,2.0,10.0,2.0481927710843375,2.0,0.619047353188681,8.0,2.0,2.0,0.023387668320340227,0.04746132015014191,0.4486404833836858,0.06307890170955727,0.05683603405657787,0.032261801999765465,0.40117916323354386,0.0498049986267509,0.06855442643962283,0.14054215740346288,1.0,0.0,2030.0,15424.0,53.41351318359375,25.996631622314453,2030.0,665.0,528.9090909090909,330.0,2.3978952727983707,3.5263605246161616,5.802118375377063,OPTIMAL_SOLUTION,optimal,True,False,22017.0,22017.0,0.0,0.0,2068.0,19949.0,True,10.0,33.0,10,330,0.0,2045.0,998.530303030303,589.7816652949547,0.340826356826539,8,0.0242424242424242,10,330,1,1.0,True,1520.36,225.597,1839.0,129228.0,minimize,104.0,0.0,490038.0,0.0,2970.0,662.0,1485.0,8582.0,2970.0,1485.0,2068.0,19949.0,22017.0,True,0,22017.0,0.11467665161332542
10-34-0.pt,10.0,34.0,2.0,0.0,99.0,52.99122807017544,53.0,26.114288491247937,99.0,30.0,74.0,0.2841842923260254,-1.0,33.0,16.39766081871345,16.0,9.872567896318172,34.0,8.0,25.0,0.34697855750487316,34.69444274902344,26.916242599487305,350.0,3060.0,342.0,3410.0,0.026238617070535576,0.0,9.0,8.947368421052632,9.0,0.6862318321265946,9.0,9.0,9.0,0.005847953216374213,0.0,1.0,0.9941520467836257,1.0,0.0762479813473994,1.0,1.0,1.0,0.005847953216374213,0.006002298022671537,2.0,10.0,2.046783625730994,2.0,0.6099838507791951,8.0,2.0,2.0,0.022723475355054257,0.047569432465068145,0.4486803519061584,0.06308586716057006,0.0575056063481111,0.031852180785809196,0.40111091944109023,0.05032948076591341,0.06909780921166121,0.13952104204402715,1.0,0.0,2088.0,16035.0,53.8219108581543,25.89036750793457,2088.0,708.0,533.0294117647059,340.0,2.3978952727983707,3.5553480614894135,5.831882477283517,OPTIMAL_SOLUTION,optimal,True,False,22633.0,22633.0,0.0,0.0,2168.0,20465.0,True,10.0,34.0,10,340,0.0,2157.0,1073.0411764705882,629.0019064394784,0.3382423722763197,9,0.0264705882352941,10,340,1,1.0,True,2005.63,239.461,2331.0,132224.0,minimize,142.0,19.0,506195.0,0.0,3060.0,682.0,1530.0,9012.0,3060.0,1530.0,2168.0,20465.0,22633.0,True,0,22633.0,0.14436175975591736
10-35-0.pt,10.0,35.0,2.0,0.0,99.0,53.50852272727273,53.5,26.074847164189613,99.0,31.0,74.25,0.2810460759707507,-1.0,34.0,16.897727272727273,17.0,10.161245195625378,35.0,8.0,26.0,0.34659090909090895,35.203125,26.9566650390625,360.0,3150.0,352.0,3510.0,0.025495337995337996,0.0,9.0,8.948863636363637,9.0,0.6764705056699238,9.0,9.0,9.0,0.005681818181818121,0.0,1.0,0.9943181818181818,1.0,0.07516338951888041,1.0,1.0,1.0,0.005681818181818121,0.005827505827505828,2.0,10.0,2.0454545454545454,2.0,0.6013071161510433,8.0,2.0,2.0,0.022095959595959558,0.047604395604395604,0.4487179487179487,0.0630924630924631,0.05815384615384615,0.03146093357579989,0.40111355311355307,0.04968823768823769,0.06961497761497762,0.13855779380717803,1.0,0.0,2137.0,16698.0,54.33122634887695,25.851890563964844,2137.0,728.0,538.1428571428571,350.0,2.3978952727983707,3.58351893845611,5.860786223465865,OPTIMAL_SOLUTION,optimal,True,False,23179.0,23179.0,0.0,0.0,2221.0,20958.0,True,10.0,35.0,10,350,0.0,2202.0,1052.277142857143,651.2044316213345,0.3570906787573227,8,0.0228571428571428,10,350,1,1.0,True,1826.07,249.319,2167.0,135220.0,minimize,110.0,43.0,571645.0,0.0,3150.0,702.0,1575.0,9452.0,3150.0,1575.0,2221.0,20958.0,23179.0,True,0,23179.0,0.15341781876027208
